trade_date,stock_name,ts_code,close,ma_short,ma_long,golden_cross,death_cross,signal,cash,shares,position_ratio,total_asset,strategy_nav,strategy_return,benchmark_nav,benchmark_return,cummax_nav,drawdown
2025-08-18,贵州茅台,600519.SH,1428.5,1427.46,1432.5606666666667,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0091127437129133,0.004514513951395127,1.0,0.0
2025-08-19,贵州茅台,600519.SH,1438.0,1428.486,1433.2903333333334,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0158236790053687,0.006650332516625834,1.0,0.0
2025-08-20,贵州茅台,600519.SH,1450.0,1431.098,1434.3276666666666,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.024300649901102,0.008344923504867818,1.0,0.0
2025-08-21,贵州茅台,600519.SH,1448.25,1433.688,1435.0526666666665,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0230644249788077,-0.0012068965517240127,1.0,0.0
2025-08-22,贵州茅台,600519.SH,1463.95,1437.986,1436.2843333333333,True,False,1,100000.0,0,0.0,100000.0,1.0,0.0,1.034155128567392,0.010840669773864997,1.0,0.0
2025-08-25,贵州茅台,600519.SH,1490.33,1442.5189999999998,1438.5086666666668,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.052790336253179,0.01801974111137672,1.0,0.0
2025-08-26,贵州茅台,600519.SH,1481.61,1446.976,1440.8623333333335,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.046630404068946,-0.005851053122462924,1.0,0.0
2025-08-27,贵州茅台,600519.SH,1448.0,1449.771,1442.0946666666669,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0228878214184798,-0.022684782095153233,1.0,0.0
2025-08-28,贵州茅台,600519.SH,1446.1,1451.682,1443.0863333333334,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0215456343599887,-0.0013121546961325503,1.0,0.0
2025-08-29,贵州茅台,600519.SH,1480.0,1457.474,1444.5196666666668,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0454930771404352,0.023442362215614354,1.0,0.0
2025-09-01,贵州茅台,600519.SH,1476.1,1462.234,1445.623,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0427380615993218,-0.002635135135135136,1.0,0.0
2025-09-02,贵州茅台,600519.SH,1491.3,1467.5639999999999,1446.5003333333332,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0534755580672506,0.010297405324842357,1.0,0.0
2025-09-03,贵州茅台,600519.SH,1480.55,1470.619,1446.6686666666667,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0458816049731563,-0.0072084758264600035,1.0,0.0
2025-09-04,贵州茅台,600519.SH,1472.66,1473.06,1446.0406666666668,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0403079966092117,-0.005329100672047504,1.0,0.0
