trade_date,stock_name,ts_code,close,ma_short,ma_long,golden_cross,death_cross,signal,cash,shares,position_ratio,total_asset,strategy_nav,strategy_return,benchmark_nav,benchmark_return,cummax_nav,drawdown
2025-08-12,宁德时代,300750.SZ,263.25,263.688,272.5693333333333,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.002513423968925,-0.0015550329970416277,1.0,0.0
2025-08-13,宁德时代,300750.SZ,273.6,265.408,271.67466666666667,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0419284816634298,0.03931623931623918,1.0,0.0
2025-08-14,宁德时代,300750.SZ,279.89,268.776,271.3206666666667,False,False,0,100000.0,0,0.0,100000.0,1.0,0.0,1.0658821737309114,0.02298976608187142,1.0,0.0
2025-08-15,宁德时代,300750.SZ,280.67,272.214,271.1786666666667,True,False,1,15756.894447939994,300,0.8423646822998409,99957.89444794,0.9995789444794,-0.00042105552060001106,1.0688525838760046,0.0027868091035765374,1.0,-0.00042105552060001106
2025-08-18,宁德时代,300750.SZ,283.0,276.082,270.95866666666666,False,False,0,15756.894447939994,300,0.843459362278562,100656.89444794,1.0065689444794,0.006992944417852254,1.0777257321299365,0.008301564114440385,1.0065689444794,0.0
2025-08-19,宁德时代,300750.SZ,277.8,278.992,270.024,False,False,0,15756.894447939994,300,0.8409950731986078,99096.89444794,0.9909689444794,-0.015498193229146695,1.0579229978293159,-0.01837455830388679,1.0065689444794,-0.015498193229146695
2025-08-20,宁德时代,300750.SZ,279.2,280.11199999999997,270.1646666666667,False,False,0,15756.894447939994,300,0.8416661358320133,99516.89444794,0.9951689444794,0.004238276106832473,1.0632545032179443,0.00503959683225319,1.0065689444794,-0.01132560274437644
2025-08-21,宁德时代,300750.SZ,279.0,279.934,271.12333333333333,False,False,0,15756.894447939994,300,0.8415706167440425,99456.89444794,0.9945689444793999,-0.0006029127047507687,1.0624928595909975,-0.0007163323782234388,1.0065689444794,-0.011921687099343603
2025-08-22,宁德时代,300750.SZ,287.18,281.236,272.73066666666665,False,False,0,15756.894447939994,300,0.8453855740026968,101910.89444794,1.0191089444794,0.02467400589593649,1.0936440839331278,0.029318996415770737,1.0191089444794,0.0
2025-08-25,宁德时代,300750.SZ,290.28,282.692,274.31733333333335,False,False,0,15756.894447939994,300,0.8467837669778686,102840.89444793998,1.0284089444793998,0.009125619052191336,1.1054495601508054,0.010794623581029228,1.0284089444793998,0.0
2025-08-26,宁德时代,300750.SZ,289.5,285.032,275.90400000000005,False,False,0,15756.894447939994,300,0.846434349926314,102606.89444794,1.0260689444794,-0.002275359439998237,1.1024791500057125,-0.0026870607689125636,1.0284089444793998,-0.002275359439998237
2025-08-27,宁德时代,300750.SZ,278.3,284.852,276.7906666666667,False,False,0,15756.894447939994,300,0.8412353904312313,99246.89444794,0.9924689444793999,-0.032746337544645066,1.0598271068966831,-0.03868739205526772,1.0284089444793998,-0.034947187296385684
2025-08-28,宁德时代,300750.SZ,277.41,284.534,277.748,False,False,0,15756.894447939994,300,0.8408071201144028,98979.89444794001,0.9897989444794001,-0.0026902605011992486,1.0564377927567694,-0.0031979877829678705,1.0284089444793998,-0.03754343075997346
2025-08-29,宁德时代,300750.SZ,306.18,288.334,280.5946666666667,False,False,0,15756.894447939994,300,0.8535752859524566,107610.89444794,1.0761089444793999,0.08719952721852597,1.1660002284930882,0.10370931112793302,1.0761089444793999,0.0
2025-09-01,宁德时代,300750.SZ,304.0,291.07800000000003,283.284,False,False,0,15756.894447939994,300,0.8526799555160095,106956.89444794,1.0695689444793999,-0.006077451575466575,1.1576983129593663,-0.0071199947743157965,1.0761089444793999,-0.006077451575466575
2025-09-02,宁德时代,300750.SZ,302.87,293.752,285.92533333333336,False,False,0,15756.894447939994,300,0.8522115398214521,106617.89444794,1.0661789444793999,-0.0031695011504377923,1.1533950264671162,-0.003717105263157716,1.0761089444793999,-0.009227690236144226
2025-09-03,宁德时代,300750.SZ,309.0,299.892,288.2853333333333,False,False,0,15756.894447939994,300,0.8547174476261312,108456.89444794,1.0845689444794,0.017248511701738467,1.1767394036330403,0.020239706804899837,1.0845689444794,0.0
2025-09-04,宁德时代,300750.SZ,304.03,305.216,289.8946666666667,False,False,0,15756.894447939994,300,0.8526923508725593,106965.89444793998,1.0696589444793998,-0.01374739713495765,1.1578125595034083,-0.016084142394822143,1.0845689444794,-0.01374739713495765
2025-09-05,宁德时代,300750.SZ,325.11,309.002,292.8573333333333,False,False,0,15756.894447939994,300,0.8609152694093051,113289.89444794,1.1328989444794,0.059121648378099634,1.2380897977836172,0.06933526296747039,1.1328989444794,0.0
2025-09-08,宁德时代,300750.SZ,325.37,313.27599999999995,295.68199999999996,False,False,0,15756.894447939994,300,0.8610109632478377,113367.89444794,1.1336789444794,0.0006884991850339972,1.2390799344986483,0.000799729322383369,1.1336789444794,0.0
2025-09-09,宁德时代,300750.SZ,320.0,316.702,298.4953333333333,False,False,0,15756.894447939994,300,0.8590074059790551,111756.89444794,1.1175689444794,-0.014210372414915073,1.2186298031151226,-0.016504287426622022,1.1336789444794,-0.014210372414915073
2025-09-10,宁德时代,300750.SZ,316.04,318.11,300.9513333333333,False,False,0,15756.894447939994,300,0.85749252059892,110568.89444794,1.1056889444794,-0.010630216648990665,1.203549259301573,-0.012374999999999914,1.1336789444794,-0.024689529726472315
2025-09-11,宁德时代,300750.SZ,322.55,321.814,303.8546666666667,False,False,0,15756.894447939994,300,0.8599659690654233,112521.89444794,1.1252189444793999,0.017663195510374985,1.2283407593586961,0.020598658397670944,1.1336789444794,-0.00746243020671522
2025-09-12,宁德时代,300750.SZ,325.0,321.79200000000003,306.376,False,False,0,15756.894447939994,300,0.8608747438754569,113256.89444794,1.1325689444794,0.0065320620809496965,1.2376708937887964,0.0075957215935513744,1.1336789444794,-0.0009791131831504707
2025-09-15,宁德时代,300750.SZ,354.7,327.658,310.67066666666665,False,False,0,15756.894447939994,300,0.8710215683295885,122166.89444794,1.2216689444794,0.07867070736338788,1.3507749723904185,0.0913846153846154,1.2216689444794,0.0
2025-09-16,宁德时代,300750.SZ,353.42,334.342,314.93199999999996,False,False,0,15756.894447939994,300,0.870614879705657,121782.89444794,1.2178289444794,-0.003143241069810787,1.3459004531779581,-0.0036086833944177776,1.2216689444794,-0.003143241069810787
2025-09-17,宁德时代,300750.SZ,377.1,346.55400000000003,321.51866666666666,False,False,0,15756.894447939994,300,0.8777463409648332,128886.89444794,1.2888689444794,0.05833331546440479,1.4360790586084773,0.0670024333654009,1.2888689444794,0.0
2025-09-18,宁德时代,300750.SZ,366.89,355.42199999999997,327.48400000000004,False,False,0,15756.894447939994,300,0.8747702531615769,125823.89444794,1.2582389444794,-0.023765022915011702,1.3971971514528354,-0.027075046406788705,1.2888689444794,-0.023765022915011702
2025-09-19,宁德时代,300750.SZ,368.49,364.12,331.63800000000003,False,False,0,15756.894447939994,300,0.8752461710162494,126303.89444794,1.2630389444794,0.0038148556926014265,1.403290300468411,0.004360980130284187,1.2888689444794,-0.0200408273553625
2025-09-22,宁德时代,300750.SZ,370.05,367.19000000000005,336.0413333333334,False,False,0,15756.894447939994,300,0.8757067209845104,126771.89444794,1.2677189444794,0.0037053489288321195,1.4092311207585972,0.004233493446226477,1.2888689444794,-0.016409736684704468
2025-09-23,宁德时代,300750.SZ,368.15,370.136,340.3933333333333,False,False,0,15756.894447939994,300,0.8751453413843964,126201.89444794,1.2620189444793999,-0.004496264747657297,1.401995506302601,-0.005134441291717473,1.2888689444794,-0.020832218911787992
2025-09-24,宁德时代,300750.SZ,379.93,370.702,345.122,False,False,0,15756.894447939994,300,0.8785463767372192,129735.89444794,1.2973589444794,0.028002749209583788,1.4468563159297767,0.03199782697270148,1.2973589444794,0.0
2025-09-25,宁德时代,300750.SZ,392.85,375.894,351.0433333333333,False,False,0,15756.894447939994,300,0.8820696726661603,133611.89444794,1.3361189444794,0.029876080297541296,1.4960584942305497,0.034006264311846834,1.3361189444794,0.0
2025-09-26,宁德时代,300750.SZ,380.4,378.276,354.7293333333334,False,False,0,15756.894447939994,300,0.8786782320680142,129876.89444794,1.2987689444794,-0.027954098064639665,1.448646178453102,-0.03169148529973276,1.3361189444794,-0.027954098064639665
2025-09-29,宁德时代,300750.SZ,397.37,383.73999999999995,359.52933333333334,False,False,0,15756.894447939994,300,0.8832544990614952,134967.89444794,1.3496789444794,0.03919865824972191,1.5132716401995507,0.044610935856992606,1.3496789444794,0.0
2025-09-30,宁德时代,300750.SZ,402.0,390.51,364.99600000000004,False,False,0,15756.894447939994,300,0.8844437275303607,136356.89444794,1.3635689444794,0.010291336363224879,1.5309036901633728,0.011651609331353674,1.3635689444794,0.0
2025-10-09,宁德时代,300750.SZ,409.89,396.502,371.25266666666664,False,False,0,15756.894447939994,300,0.8864154260472178,138723.89444794,1.3872389444794,0.01735885823436467,1.5609505312464298,0.019626865671641625,1.3872389444794,0.0
2025-10-10,宁德时代,300750.SZ,381.95,394.322,375.2126666666667,False,False,0,15756.894447939994,300,0.8791110524004738,130341.89444794,1.3034189444794,-0.060422179130399045,1.4545489165619407,-0.06816462953475322,1.3872389444794,-0.060422179130399045
2025-10-13,宁德时代,300750.SZ,374.5,393.142,378.5126666666667,False,False,0,15756.894447939994,300,0.8770019793560504,128106.89444794,1.2810689444794,-0.0171472112590223,1.4261776914581668,-0.019505170833878815,1.3872389444794,-0.07653331851914191
2025-10-14,宁德时代,300750.SZ,358.0,385.26800000000003,378.7326666666667,False,False,0,15756.894447939994,300,0.8720583649127281,123156.89444794,1.2315689444794,-0.03863960656708887,1.3633420922350434,-0.044058744993324295,1.3872389444794,-0.11221570776937739
2025-10-15,宁德时代,300750.SZ,369.3,378.728,379.79133333333334,False,True,-1,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.027076126451122784,1.4063749571575461,0.03156424581005579,1.3872389444794,-0.08817794801162049
2025-10-16,宁德时代,300750.SZ,368.5,370.45,379.21799999999996,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.4033283826497582,-0.0021662604928243123,1.3872389444794,-0.08817794801162049
2025-10-17,宁德时代,300750.SZ,358.14,365.688,378.63466666666665,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.3638752427739063,-0.028113975576662065,1.3872389444794,-0.08817794801162049
2025-10-20,宁德时代,300750.SZ,366.5,364.088,378.502,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.3957119463802887,0.023342826827497554,1.3872389444794,-0.08817794801162049
2025-10-21,宁德时代,300750.SZ,375.9,367.668,378.89199999999994,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.4315091968467955,0.025648021828103662,1.3872389444794,-0.08817794801162049
2025-10-22,宁德时代,300750.SZ,372.86,368.38,379.206,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.419932213717202,-0.008087257249268287,1.3872389444794,-0.08817794801162049
2025-10-23,宁德时代,300750.SZ,376.45,369.96999999999997,378.974,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.4336037168208995,0.009628278710507754,1.3872389444794,-0.08817794801162049
2025-10-24,宁德时代,300750.SZ,385.77,375.496,378.50200000000007,False,False,0,126491.50609534001,0,0.0,126491.50609534001,1.2649150609534001,0.0,1.4690963098366274,0.024757603931464978,1.3872389444794,-0.08817794801162049
2025-10-27,宁德时代,300750.SZ,386.18,379.432,378.8873333333333,True,False,1,10579.57214410002,300,0.9163230780821239,126433.57214410002,1.2643357214410003,-0.00045800665221207293,1.4706576792718689,0.0010628094460432003,1.3872389444794,-0.08859556857706485
2025-10-28,宁德时代,300750.SZ,386.48,381.548,378.16133333333335,False,False,0,10579.57214410002,300,0.9163825999786763,126523.57214410002,1.2652357214410002,0.0007118362510347698,1.4718001447122893,0.0007768398156300371,1.3872389444794,-0.0879467978634243
2025-10-29,宁德时代,300750.SZ,400.0,386.976,378.028,False,False,0,10579.57214410002,300,0.9189798835270725,130579.57214410002,1.3057957214410003,0.03205726752150628,1.5232872538939033,0.0349824052991099,1.3872389444794,-0.05870886436868561
2025-10-30,宁德时代,300750.SZ,398.29,391.344,377.2546666666667,False,False,0,10579.57214410002,300,0.9186603293244403,130066.57214410002,1.3006657214410002,-0.0039286390020782935,1.516775200883507,-0.004274999999999918,1.3872389444794,-0.06240685743643737
2025-10-31,宁德时代,300750.SZ,388.77,391.944,377.7093333333333,False,False,0,10579.57214410002,300,0.9168341752907468,127210.57214410002,1.2721057214410003,-0.021957986229050763,1.4805209642408317,-0.023902181827311964,1.3872389444794,-0.08299451474930053
2025-11-03,宁德时代,300750.SZ,386.86,392.08000000000004,378.53333333333336,False,False,0,10579.57214410002,300,0.9164578729284102,126637.57214410002,1.2663757214410003,-0.004504342605667455,1.4732472676034885,-0.004912930524474501,1.3872389444794,-0.087125021626146
2025-11-04,宁德时代,300750.SZ,378.95,390.57399999999996,379.93,False,False,0,10579.57214410002,300,0.9148625230702786,124264.57214410002,1.2426457214410003,-0.018738514643188098,1.4431242621577365,-0.020446673215116618,1.3872389444794,-0.10423094277580447
2025-11-05,宁德时代,300750.SZ,388.7,388.31399999999996,381.22333333333336,False,False,0,10579.57214410002,300,0.9168204439581427,127189.57214410002,1.2718957214410003,0.023538486871447883,1.4802543889714004,0.025728987993139052,1.3872389444794,-0.08314589458248334
2025-11-06,宁德时代,300750.SZ,394.68,387.592,382.9686666666667,False,False,0,10579.57214410002,300,0.9179773674411765,128983.57214410002,1.2898357214410001,0.014104929907048147,1.5030275334171144,0.015384615384615552,1.3872389444794,-0.07021373169057987
2025-11-07,宁德时代,300750.SZ,395.37,388.912,385.4506666666667,False,False,0,10579.57214410002,300,0.9181087910014092,129190.57214410002,1.2919057214410001,0.001604855537484573,1.5056552039300812,0.0017482517482516613,1.3872389444794,-0.0687215590492064
2025-11-10,宁德时代,300750.SZ,384.51,388.44199999999995,386.65133333333335,False,False,0,10579.57214410002,300,0.9159901845569055,125932.57214410002,1.2593257214410003,-0.025218558490212373,1.4642979549868618,-0.027467941421959186,1.3872389444794,-0.09220705888299774
2025-11-11,宁德时代,300750.SZ,385.6,389.77200000000005,387.298,False,False,0,10579.57214410002,300,0.9162077618002257,126259.57214410002,1.2625957214410002,0.002596627659012807,1.4684489127537228,0.002834776728823707,1.3872389444794,-0.08984985862343686
2025-11-12,宁德时代,300750.SZ,386.38,389.308,388.1993333333333,False,False,0,10579.57214410002,300,0.9163627687575469,126493.57214410002,1.2649357214410002,0.0018533248293677307,1.4714193228988157,0.0020228215767632562,1.3872389444794,-0.08816305476797115
2025-11-13,宁德时代,300750.SZ,415.6,393.492,390.80933333333337,False,False,0,10579.57214410002,300,0.9217831908204693,135259.57214410004,1.3525957214410003,0.06929996403306471,1.5826954567957654,0.07562503235157103,1.3872389444794,-0.02497278725937191
2025-11-14,宁德时代,300750.SZ,404.12,395.242,392.0326666666667,False,False,0,10579.57214410002,300,0.9197395878801443,131815.57214410004,1.3181557214410005,-0.025462153586667258,1.5389771126090104,-0.027622714148219485,1.3872389444794,-0.049799079901353904
2025-11-17,宁德时代,300750.SZ,390.78,396.496,392.33933333333334,False,False,0,10579.57214410002,300,0.917226535753399,127813.5721441,1.278135721441,-0.03036060106483529,1.4881754826916487,-0.03300999703058505,1.3872389444794,-0.07864775096790833
2025-11-18,宁德时代,300750.SZ,385.0,396.376,392.24066666666664,False,False,0,10579.57214410002,300,0.9160881341506433,126079.57214410002,1.2607957214410002,-0.013566634363720298,1.4661639818728818,-0.014790930958595627,1.3872389444794,-0.09114740005071809
2025-11-19,宁德时代,300750.SZ,391.1,397.32000000000005,391.64733333333334,False,False,0,10579.57214410002,300,0.9172886597401693,127909.57214410002,1.2790957214410001,0.014514643164464713,1.4893941124947638,0.01584415584415577,1.3872389444794,-0.07795572887335833
2025-11-20,宁德时代,300750.SZ,379.39,390.078,390.3873333333333,False,True,-1,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,-0.02790957401497851,1.4447998781370197,-0.02994119151112251,1.3872389444794,-0.10368959170345415
2025-11-21,宁德时代,300750.SZ,370.0,383.254,389.136,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4090407098518605,-0.024750256991486252,1.3872389444794,-0.10368959170345415
2025-11-24,宁德时代,300750.SZ,370.55,379.20799999999997,388.04866666666663,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4111352298259645,0.0014864864864865268,1.3872389444794,-0.10368959170345415
2025-11-25,宁德时代,300750.SZ,372.36,376.68,387.60933333333327,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4180281046498344,0.00488463095398739,1.3872389444794,-0.10368959170345415
2025-11-26,宁德时代,300750.SZ,372.82,373.024,386.5506666666667,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4197798849918124,0.0012353636265978185,1.3872389444794,-0.10368959170345415
2025-11-27,宁德时代,300750.SZ,371.2,371.386,384.9853333333333,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.413610571613542,-0.0043452604474009116,1.3872389444794,-0.10368959170345415
2025-11-28,宁德时代,300750.SZ,373.2,372.026,383.5073333333333,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4212270078830116,0.005387931034482651,1.3872389444794,-0.10368959170345415
2025-12-01,宁德时代,300750.SZ,382.97,374.51,383.4046666666666,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4584332990593705,0.026178992497320586,1.3872389444794,-0.10368959170345415
2025-12-02,宁德时代,300750.SZ,380.08,376.054,383.0366666666667,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4474275486499868,-0.007546282998668441,1.3872389444794,-0.10368959170345415
2025-12-03,宁德时代,300750.SZ,376.08,376.706,382.35,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4321946761110478,-0.010524100189433838,1.3872389444794,-0.10368959170345415
2025-12-04,宁德时代,300750.SZ,383.35,379.136,380.2,False,False,0,124339.67047312003,0,0.0,124339.67047312003,1.2433967047312002,0.0,1.4598804219505697,0.01933099340565847,1.3872389444794,-0.10368959170345415
2025-12-05,宁德时代,300750.SZ,389.09,382.31399999999996,379.198,True,False,1,7554.299969500033,300,0.9392161172167177,124281.29996950002,1.2428129996950001,-0.0004694439304681053,1.4817395940439468,0.014973262032085266,1.3872389444794,-0.10411035918444445
2025-12-08,宁德时代,300750.SZ,392.5,384.21999999999997,379.3126666666667,False,False,0,7554.299969500033,300,0.9397123644492743,125304.29996950003,1.2530429996950003,0.008231326838801012,1.4947256178833925,0.008764039168315918,1.3872389444794,-0.09673599873939553
2025-12-09,宁德时代,300750.SZ,387.59,385.722,379.4853333333333,False,False,0,7554.299969500033,300,0.9389952300318201,123831.29996950002,1.2383129996950002,-0.01175538269922538,1.4760272668418448,-0.012509554140127443,1.3872389444794,-0.10735421275264756
2025-12-10,宁德时代,300750.SZ,382.38,386.982,378.90399999999994,False,False,0,7554.299969500033,300,0.9382153839434714,122268.29996950003,1.2226829996950004,-0.012622010754833046,1.4561864503598767,-0.01344203926829901,1.3872389444794,-0.11862119747954003
2025-12-11,宁德时代,300750.SZ,388.99,388.11,379.544,False,False,0,7554.299969500033,300,0.9392014411812643,124251.29996950003,1.2425129996950004,0.016218431110064158,1.4813587722304735,0.01728646895758157,1.3872389444794,-0.10432661608899108
2025-12-12,宁德时代,300750.SZ,391.8,388.652,380.99733333333336,False,False,0,7554.299969500033,300,0.9396111575719925,125094.29996950003,1.2509429996950003,0.00678463726501799,1.4920598651890782,0.007223836088331215,1.3872389444794,-0.09824979707122372
2025-12-15,宁德时代,300750.SZ,385.5,387.252,381.99399999999997,False,False,0,7554.299969500033,300,0.9386847701632967,123204.29996950003,1.2320429996950004,-0.015108602074281552,1.4680680909402493,-0.01607963246554356,1.3872389444794,-0.11187398205767729
2025-12-16,宁德时代,300750.SZ,378.41,385.41600000000005,382.3973333333333,False,False,0,7554.299969500033,300,0.9376076277600921,121077.29996950005,1.2107729996950005,-0.017264007835169237,1.44106782436498,-0.018391699092088154,1.3872389444794,-0.12720659659005118
2025-12-17,宁德时代,300750.SZ,383.42,385.62399999999997,383.104,False,False,0,7554.299969500033,300,0.9383726424932908,122580.29996950003,1.2258029996950004,0.012413557292560995,1.460146997220001,0.013239607832773892,1.3872389444794,-0.11637212567225241
2025-12-18,宁德时代,300750.SZ,372.0,382.226,383.1573333333333,False,True,-1,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,-0.028404183256741322,1.41665714612133,-0.02978457044494287,1.3872389444794,-0.14147085374542256
2025-12-19,宁德时代,300750.SZ,374.0,378.666,383.21066666666667,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4242735823907995,0.005376344086021501,1.3872389444794,-0.14147085374542256
2025-12-22,宁德时代,300750.SZ,371.84,375.934,382.46866666666665,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4160478312197724,-0.005775401069518682,1.3872389444794,-0.14147085374542256
2025-12-23,宁德时代,300750.SZ,378.1,375.87199999999996,382.3366666666667,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.439887276743212,0.016835197934595536,1.3872389444794,-0.14147085374542256
2025-12-24,宁德时代,300750.SZ,375.6,374.30800000000005,382.30466666666666,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4303667314063753,-0.006612007405448206,1.3872389444794,-0.14147085374542256
2025-12-25,宁德时代,300750.SZ,373.01,374.51,381.6153333333333,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.420503446437412,-0.006895633652822308,1.3872389444794,-0.14147085374542256
2025-12-26,宁德时代,300750.SZ,374.43,374.596,380.638,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4259111161887355,0.0038068684485670357,1.3872389444794,-0.14147085374542256
2025-12-29,宁德时代,300750.SZ,369.31,374.09000000000003,379.0919999999999,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4064130393388934,-0.013674117992682255,1.3872389444794,-0.14147085374542256
2025-12-30,宁德时代,300750.SZ,369.2,372.31000000000006,377.86600000000004,False,False,0,119098.50666550004,0,0.0,119098.50666550004,1.1909850666550004,0.0,1.4059941353440726,-0.0002978527524302166,1.3872389444794,-0.14147085374542256
