trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,rsi_14,ema_12,ema_26,dif,dea,macd_bar,bb_middle,bb_upper,bb_lower,bb_bandwidth,tr,atr_14,atr_pct
2025-11-17,1454.0,1473.0,1445.79,1471.0,1456.6,14.4,0.99,34462,5035780027.0,59.98924235438752,1454.2830176713583,1451.9052838632326,2.3777338081256403,-2.047116997664163,8.849701611579608,1447.498,1480.6833896831297,1414.3126103168704,0.0458520698241098,27.210000000000036,18.47071428571433,1.2556569874720822
2025-11-18,1470.7,1486.07,1469.0,1476.0,1471.0,5.0,0.34,34205,5055675474.0,68.06784660766945,1457.6240918757646,1453.6900776511413,3.934014224623297,-0.8508907532066712,9.569809955659936,1448.185,1483.1768513822576,1413.1931486177423,0.04832511230575882,17.069999999999936,18.510714285714325,1.2541134339914854
2025-11-19,1474.0,1479.53,1469.96,1471.01,1476.0,-4.99,-0.34,22045,3249449214.0,68.1627964224172,1459.6834623564162,1454.9730348621679,4.710427494248279,0.26137289628431887,8.89810919592792,1448.8004999999998,1484.983891057516,1412.6171089424836,0.04994944584505079,9.569999999999936,18.135714285714307,1.2328749828834817
2025-11-20,1472.0,1479.9,1465.03,1467.11,1471.01,-3.9,-0.27,24002,3531653943.0,65.142857142857,1460.8260066092753,1455.872069316822,4.953937292453247,1.1998857755181047,7.5081030338702845,1448.757,1484.8452725374455,1412.6687274625547,0.04981963509055748,14.870000000000118,18.064285714285738,1.231283660685684
2025-11-21,1470.5,1480.0,1456.0,1466.6,1467.11,-0.51,-0.03,42607,6259873433.0,63.38756143026592,1461.7143132847714,1456.6667308489093,5.0475824358620685,1.9694251075868976,6.156314656550341,1449.587,1486.548646750739,1412.625353249261,0.05099610682316959,24.0,17.785714285714302,1.2127174611833018
2025-11-24,1467.0,1471.0,1451.13,1452.0,1466.6,-14.6,-1.0,33607,4901903705.0,59.082293476543924,1460.2198035486526,1456.3210470823235,3.8987564663291323,2.3552913793353447,3.086930173987575,1450.1664999999998,1486.8849584443083,1413.4480415556914,0.05064033467096152,19.86999999999989,18.34785714285715,1.263626524990162
2025-11-25,1458.0,1458.0,1444.5,1444.65,1452.0,-7.35,-0.51,28441,4119930011.0,59.82407037185128,1457.8244491565522,1455.4565250762255,2.367924080326702,2.357817919533616,0.02021232158617181,1450.149,1486.878158300644,1413.4198416993559,0.05065570269074975,13.5,18.52785714285715,1.2825152904064756
2025-11-26,1448.88,1453.49,1443.58,1449.15,1444.65,4.5,0.31,20306,2938818095.0,56.122270742358054,1456.4899185170825,1454.9893750705792,1.5005434465033431,2.186363024927562,-1.3716391568484374,1451.0115,1486.7326170185468,1415.2903829814534,0.049236159766544496,9.910000000000082,17.70928571428572,1.2220464213011573
2025-11-27,1449.5,1450.0,1439.04,1447.3,1449.15,-1.85,-0.13,22287,3216797187.0,56.09777389786119,1455.0760848990699,1454.4197917320178,0.6562931670521266,1.880349053352475,-2.4481117726006967,1452.0395,1485.9574359321114,1418.1215640678888,0.04671764911644797,10.960000000000036,17.872857142857146,1.2349103256309781
2025-11-28,1446.5,1455.5,1443.0,1450.5,1447.3,3.2,0.22,23211,3366696622.0,43.354359089885165,1454.3720718376744,1454.1294367889054,0.24263504876898878,1.5528062524357777,-2.620342407333578,1453.0639999999999,1485.3802155157937,1420.747784484206,0.044480099315369226,12.5,16.59714285714285,1.1442359777416649
2025-12-01,1451.0,1462.27,1442.0,1448.0,1450.5,-2.5,-0.17,27333,3961994999.0,43.75355234739118,1453.3917530934168,1453.6754044341717,-0.2836513407548864,1.185514733797645,-2.938332149105063,1453.714,1485.0071486700247,1422.4208513299752,0.04305268941487077,20.269999999999982,16.952142857142853,1.1707280978689816
2025-12-02,1448.0,1451.92,1435.02,1436.03,1448.0,-11.97,-0.83,25047,3607543825.0,34.47430155683516,1450.7207141559682,1452.3683374390478,-1.6476232830796107,0.6188871304221939,-4.533020827003609,1454.0655,1484.3308579804414,1423.8001420195585,0.04162860336132234,16.90000000000009,16.775714285714294,1.1682008235005044
2025-12-03,1435.81,1435.97,1428.0,1429.1,1436.03,-6.93,-0.48,23573,3370080066.0,28.382907415165477,1447.3944504396654,1450.6447568880071,-3.2503064483416892,-0.15495158533058273,-6.190709726022213,1454.5165000000002,1482.857117885031,1426.1758821149695,0.038969125321068165,8.029999999999973,16.236428571428583,1.1361296320361476
2025-12-04,1429.1,1432.5,1418.38,1423.98,1429.1,-5.12,-0.36,29075,4134921902.0,31.21400598940346,1443.7922272951016,1448.6695897111176,-4.8773624160160125,-1.0994337514676689,-7.555857329096687,1453.959,1484.2751613317848,1423.6428386682153,0.041701535368995644,14.11999999999989,15.627142857142855,1.097427130798386
2025-12-05,1423.98,1433.09,1419.5,1430.01,1423.98,6.03,0.42,25402,3622681597.0,23.87507966857872,1441.6718846343167,1447.2873978806645,-5.615513246347746,-2.0026496504436846,-7.225727191808122,1453.7930000000001,1484.616875298559,1422.9691247014412,0.04240476505053877,13.589999999999918,14.654285714285704,1.0247680585650243
2025-12-08,1429.2,1436.67,1418.0,1418.22,1430.01,-11.79,-0.82,33603,4789155770.0,16.10746128578134,1438.0639023828833,1445.1342572969115,-7.0703549140282576,-3.0161907031605995,-8.108328421735315,1451.589,1485.9522165028409,1417.225783497159,0.04734565569571131,18.670000000000073,14.768571428571429,1.0413455901461994
2025-12-09,1418.23,1421.0,1400.05,1401.01,1418.22,-17.21,-1.21,42634,5995722121.0,14.087830904986674,1432.3633020162858,1441.8657937934365,-9.50249177715068,-4.313450917958616,-10.378081718384129,1448.69,1489.5860736759087,1407.7939263240914,0.05645938561860524,20.950000000000045,15.581428571428578,1.112156841951776
2025-12-10,1400.0,1402.8,1383.18,1402.8,1401.01,1.79,0.13,33133,4625906139.0,16.276874672260092,1427.815101706088,1438.972031290219,-11.156929584131149,-5.682146651193123,-10.949565865876052,1445.5724999999998,1490.4932638661217,1400.6517361338779,0.06214944441198473,19.61999999999989,15.920714285714277,1.1349240294920357
2025-12-11,1406.66,1411.99,1401.55,1411.99,1402.8,9.19,0.66,22385,3149974074.0,23.75276362587718,1425.3804706743822,1436.9733623057584,-11.592891631376233,-6.864295647229746,-9.457191968292975,1442.653,1488.3679267802806,1396.9380732197194,0.0633761920299346,10.440000000000055,14.952142857142851,1.0589411296923386
2025-12-12,1418.0,1425.0,1413.57,1420.65,1411.99,8.66,0.61,37159,5273563274.0,34.01977775512292,1424.6527059552466,1435.7642243571838,-11.111518401937246,-7.713740198171246,-6.7955564075320005,1440.8555000000001,1487.0855929447944,1394.6254070552059,0.0641703390031745,13.009999999999991,14.46214285714286,1.0179947810609833
2025-12-15,1439.59,1439.99,1425.57,1426.0,1420.65,5.35,0.38,33359,4774362060.0,40.295556249349545,1424.8599819621318,1435.0409484788738,-10.180966516742046,-8.207185461885407,-3.947562109713278,1438.6055000000001,1483.002150169984,1394.2088498300163,0.061721785673673264,19.339999999999918,14.879285714285711,1.0434281707072728
2025-12-16,1426.2,1428.78,1415.0,1422.0,1426.0,-4.0,-0.28,23964,3403139194.0,35.79872371586984,1424.4199847371883,1434.0749522952535,-9.65496755806521,-8.496741881121368,-2.3164513538876825,1435.9055,1477.18539467296,1394.6256053270401,0.05749667324619889,13.779999999999973,15.155714285714273,1.06580269238497
2025-12-17,1425.0,1439.94,1417.68,1433.1,1422.0,11.1,0.78,31382,4489482138.0,43.22777565814572,1425.7553717006979,1434.0027336067162,-8.247361906018341,-8.446865886100763,0.39900796016484463,1434.01,1471.8401678558282,1396.1798321441718,0.052761372453230065,22.25999999999999,15.962857142857128,1.1138690351585465
2025-12-18,1433.5,1438.88,1426.11,1431.0,1433.1,-2.1,-0.15,17830,2551177659.0,40.60150375939848,1426.562237592898,1433.7803088951075,-7.21807130220941,-8.201106969322494,1.966071334226168,1432.2045,1466.6812842406903,1397.7277157593098,0.048145057833137966,12.77000000000021,15.982142857142858,1.1168513527004094
2025-12-19,1410.0,1412.45,1401.01,1410.0,1431.0,-21.0,-1.47,26509,3733028357.0,34.45680628272248,1424.0142010401446,1432.018804532507,-8.004603492362321,-8.161806273930459,0.3144055631362761,1429.3745000000001,1461.1496723503574,1397.5993276496429,0.04446024796210825,29.99000000000001,16.676428571428573,1.182725430597771
2025-12-22,1410.0,1414.14,1406.58,1408.26,1410.0,-1.74,-0.12,20426,2881636856.0,37.603785376305666,1421.5904778031993,1430.2588930856546,-8.668415282455271,-8.263128075635422,-0.8105744136396993,1427.1875,1458.4222376624534,1395.9527623375466,0.043771035918480826,7.560000000000173,16.00928571428572,1.1368132102229505
2025-12-23,1408.26,1412.93,1397.19,1407.86,1408.26,-0.4,-0.03,24507,3445377032.0,39.931740614334444,1419.4780966027072,1428.5997158200505,-9.121619217343323,-8.434826303977003,-1.37358582673264,1425.348,1456.5858991139419,1394.110100886058,0.04383196119676307,15.740000000000009,16.56000000000001,1.1762533206426782
2025-12-24,1404.99,1406.36,1400.0,1400.9,1407.86,-6.96,-0.49,25187,3533253565.0,39.24711144241521,1416.6199278945985,1426.5478850185652,-9.927957123966735,-8.73345246797495,-2.389009311983571,1422.9355,1453.8848524972689,1391.9861475027312,0.043500710323509134,7.8599999999999,16.112857142857155,1.150178966582708
2025-12-25,1405.0,1419.48,1401.38,1414.17,1400.9,13.27,0.95,23386,3299572096.0,43.086592178770964,1416.2430159108142,1425.6310046468197,-9.387988736005582,-8.864359721581076,-1.0472580288490114,1421.279,1450.2187624112787,1392.3392375887213,0.04072354887573616,18.579999999999927,16.469285714285725,1.1645902341504717
2025-12-26,1414.17,1419.14,1410.0,1414.13,1414.17,-0.04,0.0,17803,2520605635.0,48.010893881918136,1415.9179365399198,1424.779078376685,-8.861141836765228,-8.863716144617907,0.00514861570535885,1419.4605,1445.0453404744974,1393.8756595255024,0.03604868254452656,9.1400000000001,15.788571428571442,1.1164865626619507
2025-12-29,1414.13,1414.13,1401.0,1402.0,1414.13,-12.13,-0.86,26308,3694660107.0,50.50649749309322,1413.7767155337783,1423.0917392376714,-9.315023703893075,-8.953977656472942,-0.7220920948402672,1417.1605,1440.0737932917534,1394.2472067082465,0.03233690649965683,13.13000000000011,15.230000000000018,1.0863052781740383
2025-12-30,1401.0,1401.9,1386.0,1389.72,1402.0,-12.28,-0.88,33792,4702489813.0,43.956754758824644,1410.0756823747354,1420.6197585533994,-10.544076178664,-9.271997360911154,-2.544157635505691,1414.845,1439.0525781957945,1390.6374218042056,0.03421940664283994,16.0,14.971428571428598,1.0772982018988428
2025-12-31,1390.0,1394.0,1377.17,1377.18,1389.72,-12.54,-0.9,34766,4799456452.0,34.399928296136935,1405.0148081632376,1417.401998660555,-12.387190497317306,-9.895035988192385,-4.984309018249842,1412.249,1440.771181137535,1383.726818862465,0.040392566944688894,16.829999999999927,15.42785714285716,1.120249868779474
2026-01-05,1385.0,1431.88,1385.0,1426.0,1377.18,48.82,3.54,70949,10018086372.0,51.76300006590651,1408.2432992150473,1418.038887648662,-9.79558843361474,-9.875146477276855,0.15911608732423232,1412.35,1441.0607718644567,1383.6392281355431,0.04065673786873902,54.700000000000045,18.405714285714307,1.2907233019434998
2026-01-06,1432.55,1436.97,1416.53,1428.01,1426.0,2.01,0.14,39586,5649710153.0,50.67726935777344,1411.28433010504,1418.7774885635758,-7.493158458535845,-9.398748873528653,3.8111808299856165,1412.25,1440.7146595290637,1383.7853404709363,0.040311077399984054,20.440000000000055,18.484285714285743,1.2944087026201316
2026-01-07,1432.88,1435.0,1420.2,1423.36,1428.01,-4.65,-0.33,29684,4234255286.0,50.45625335480405,1413.1421254734953,1419.1169338551629,-5.974808381667572,-8.713960775156437,5.478304786977731,1412.507,1441.2896527434082,1383.724347256592,0.04075399660802829,14.799999999999955,18.557142857142885,1.3037561022610504
2026-01-08,1423.33,1423.36,1408.14,1412.3,1423.36,-11.06,-0.78,29135,4117925041.0,43.02013422818792,1413.0125677083422,1418.6119757918175,-5.599408083475282,-8.091050236820207,4.98328430668985,1413.0715,1441.3430548136143,1384.7999451863857,0.040014330221244045,15.2199999999998,18.05428571428573,1.2783605263956475
2026-01-09,1417.0,1428.6,1416.01,1419.1,1412.3,6.8,0.48,29848,4243865418.0,46.12882238126216,1413.9490957532125,1418.6481257331643,-4.699029979951774,-7.412646185446521,5.427232410989493,1413.8865,1441.8494019463897,1385.9235980536105,0.039554662904539496,16.299999999999955,18.30642857142857,1.2900027180204756
2026-01-12,1419.1,1431.0,1417.1,1423.23,1419.1,4.13,0.29,36083,5135636033.0,54.83446612584961,1415.3769271757953,1418.987523827004,-3.6105966512086525,-6.652236278598948,6.0832792547805905,1414.4485,1442.7012161433006,1386.1957838566993,0.03994873782014775,13.900000000000091,17.157142857142862,1.205507392139209
2026-01-13,1426.79,1429.52,1408.99,1411.0,1423.23,-12.23,-0.86,39169,5555633779.0,50.92994841162097,1414.7035537641345,1418.3958553953742,-3.6923016312396157,-6.060249349127082,4.735895435774932,1413.966,1442.1021474937438,1385.829852506256,0.03979748804956261,20.529999999999973,18.083571428571418,1.28161385035942
2026-01-14,1411.0,1422.25,1396.18,1398.01,1411.0,-12.99,-0.92,51758,7285041159.0,46.92014258020139,1412.1353147234984,1416.885792032754,-4.75047730925553,-5.798294941152772,2.0956352637944846,1412.5665,1440.9655661633021,1384.1674338366977,0.040209174100195956,26.069999999999936,18.821428571428555,1.3463014264153015
2026-01-15,1396.02,1402.83,1388.58,1388.89,1398.01,-9.12,-0.65,40907,5698739671.0,46.29481088418585,1408.5591124583448,1414.8120296599573,-6.25291720161249,-5.889219393244716,-0.7273956167355493,1410.9109999999998,1440.8149873419518,1381.0070126580479,0.04238961542145743,14.25,19.277857142857133,1.3880046038820304
2026-01-16,1395.0,1397.5,1380.0,1382.0,1388.89,-6.89,-0.5,55121,7643061998.0,39.66857216263085,1404.473095157061,1412.381508944405,-7.908413787343989,-6.29305827206457,-3.2307110305588367,1408.356,1439.0003568429174,1377.7116431570826,0.04351791286140355,17.5,19.20071428571428,1.3893425677072562
2026-01-19,1381.9,1387.49,1375.0,1376.0,1382.0,-6.0,-0.43,42286,5833745442.0,38.20600061862045,1400.0926189790516,1409.6865823559306,-9.593963376878946,-6.953239293027446,-5.281448167703001,1405.606,1437.5385733052476,1373.6734266947524,0.04543602304663984,12.490000000000009,19.43999999999999,1.412790697674418
2026-01-20,1379.5,1381.58,1372.05,1373.55,1376.0,-2.45,-0.18,36484,5021900765.0,40.63959992103703,1396.0091391361207,1407.0097984777135,-11.000659341592836,-7.7627233027405245,-6.475872077704624,1403.7835,1438.682975655845,1368.884024344155,0.049722020034919885,9.529999999999973,19.182857142857124,1.39658965038456
2026-01-21,1373.56,1374.4,1350.0,1351.06,1373.55,-22.49,-1.64,64516,8775880803.0,38.0811444074485,1389.0938869613328,1402.865368960846,-13.771481999513071,-8.964475042095033,-9.614013914836075,1400.9235,1442.9297903936051,1358.917209606395,0.059969427871835984,24.40000000000009,19.78285714285713,1.4642471202505536
2026-01-22,1352.01,1361.76,1337.48,1340.06,1351.06,-11.0,-0.81,59011,7962441434.0,38.446215139442195,1381.5502120442047,1398.2131194081906,-16.662907363985823,-10.504161506473192,-12.317491715025263,1397.5335,1447.3920761086222,1347.6749238913778,0.0713522446633618,24.279999999999973,20.31499999999999,1.51597689655687
2026-01-23,1340.1,1348.0,1332.47,1337.0,1340.06,-3.06,-0.23,61949,8301311489.0,11.263927576601716,1374.6963332681732,1393.6788142668431,-18.98248099866987,-12.199825404912529,-13.565311187514684,1394.3385,1451.012506768167,1337.6644932318331,0.08129160425272187,15.529999999999973,17.51714285714284,1.3101827118281855
2026-01-26,1340.51,1355.0,1325.12,1342.0,1337.0,5.0,0.37,80166,10751225525.0,13.514889284805335,1369.6661281499928,1389.8507539507807,-20.1846258007879,-13.796785484087604,-12.77568063340059,1390.73,1451.153652043849,1330.306347956151,0.08689487110200968,29.88000000000011,18.19142857142856,1.3555460932510104
2026-01-27,1344.98,1353.7,1338.0,1343.01,1342.0,1.01,0.08,48416,6514513216.0,14.829729493127942,1365.5651853576862,1386.3810684729451,-20.815883115258885,-15.20060501032186,-11.230556209874049,1387.174,1450.1177006254113,1324.2302993745886,0.09075098095179313,15.700000000000045,18.25571428571428,1.3593133547564262
2026-01-28,1343.04,1346.71,1322.01,1323.69,1343.01,-19.32,-1.44,76218,10135019524.0,13.829700383704846,1359.1228491488114,1381.7372856230973,-22.614436474285867,-16.68337130311466,-11.862130342342411,1383.2585000000001,1451.8117525313858,1314.7052474686145,0.09911849814244499,24.700000000000045,18.932857142857156,1.430308995524417
2026-01-29,1335.0,1445.0,1329.06,1437.72,1323.69,114.03,8.61,189534,26305591086.0,54.052759881595016,1371.2147185105327,1385.8841533547197,-14.66943484418698,-16.280584011329125,3.2222983342842895,1385.6585,1458.3973393392514,1312.9196606607486,0.10498811841337732,121.30999999999995,26.43357142857144,1.8385757608276605
2026-01-30,1435.0,1435.0,1401.0,1401.0,1437.72,-36.72,-2.55,94480,13366329414.0,45.762647249437684,1375.7970695089123,1387.0038456988145,-11.206776189902257,-15.265822447043753,8.118092514282992,1386.8494999999998,1459.7835958385706,1313.915404161429,0.1051795394360683,36.72000000000003,28.063571428571436,2.0031100234526362
2026-02-02,1425.0,1458.58,1411.62,1427.0,1401.0,26.0,1.86,85724,12312646443.0,52.89771080846132,1383.674443430618,1389.9665237951986,-6.292080364580443,-13.471074030551092,14.357987331941299,1386.8995,1459.9478864082052,1313.8511135917947,0.1053405620352524,57.57999999999993,30.710000000000004,2.152067274001402
2026-02-03,1445.0,1476.81,1443.03,1474.92,1427.0,47.92,3.36,86321,12628439703.0,62.36455419439891,1397.7122213643693,1396.2593738844432,1.4528474799260493,-10.486289728455665,23.87827441676343,1389.2450000000001,1470.4125653396002,1308.0774346604,0.11685133340713849,49.809999999999945,32.40571428571429,2.197116744346425
2026-02-04,1485.0,1533.27,1474.0,1525.0,1474.92,50.08,3.4,109123,16444345980.0,69.33545472625507,1417.2949565390818,1405.7957165596697,11.499239979412096,-6.089183786882113,35.17684753258842,1394.327,1494.8968261957978,1293.7571738042022,0.14425572508571916,59.26999999999998,35.621428571428574,2.3358313817330214
2026-02-05,1520.0,1565.0,1515.0,1555.0,1525.0,30.0,1.97,91623,14183456476.0,73.0617468273435,1438.4803478407616,1416.8478857033979,21.632462137363746,-0.5448546020329407,44.354633478793374,1401.462,1525.0210606019746,1277.9029393980254,0.17632880606391693,50.0,37.94285714285714,2.4400551217271476
2026-02-06,1555.0,1568.0,1505.88,1515.01,1555.0,-39.99,-2.57,78965,12019878669.0,66.9909795389542,1450.2541404806445,1424.1191534290722,26.134987051572352,4.791113728688119,42.68774664576847,1406.2575,1539.7448223036172,1272.7701776963827,0.1898476236444851,62.11999999999989,41.48785714285714,2.7384543430642134
2026-02-09,1518.0,1542.88,1513.49,1524.96,1515.01,9.95,0.66,51168,7809067705.0,68.17341623256597,1461.7473496374685,1431.5888457676594,30.15850386980901,9.864591756912297,40.587824225793426,1411.3439999999998,1554.9255395552395,1267.76246044476,0.20346781444529433,29.3900000000001,42.90642857142858,2.8136100993749724
2026-02-10,1524.97,1524.97,1496.5,1504.8,1524.96,-20.16,-1.32,39576,5953269321.0,68.55687524140595,1468.370834308627,1437.0118942293143,31.358940079312788,14.163461421392396,34.39095731584078,1416.034,1565.5724910702902,1266.49550892971,0.2112074866426796,28.470000000000027,43.19714285714286,2.8706235285182657
2026-02-11,1504.8,1514.0,1496.0,1504.33,1504.8,-0.47,-0.03,30928,4648360030.0,70.34504966436303,1473.9030136457613,1441.9984205826984,31.904593063062975,17.711687749726515,28.38581062667292,1421.35,1575.673299329005,1267.0267006709948,0.21715031389735825,18.0,42.74857142857143,2.8417017162837563
2026-02-12,1500.2,1502.82,1473.36,1486.6,1504.33,-17.73,-1.18,46246,6874370113.0,67.87848367512785,1475.856396161798,1445.3022412802763,30.554154881521754,20.280181176085563,20.547947410872382,1426.2355,1582.4074916225975,1270.0635083774025,0.2189988842972952,30.970000000000027,43.85142857142858,2.94977993888259
2026-02-13,1486.6,1507.8,1470.58,1485.3,1486.6,-1.3,-0.09,41679,6216379203.0,67.27838333172566,1477.3092582907523,1448.265038222478,29.04422006827417,22.032988954523287,14.02246222750177,1431.4005000000002,1588.2439172536092,1274.5570827463912,0.2191467967960176,37.22000000000003,44.37571428571429,2.9876600205826627
2026-02-24,1521.0,1524.4,1463.6,1466.8,1485.3,-18.5,-1.25,41913,6198840572.0,64.32191035934932,1475.6924493229442,1449.6379983541465,26.05445096879771,22.837281357378174,6.434339222839071,1435.9405000000002,1591.2812124559302,1280.59978754407,0.21636093202459303,60.80000000000018,47.59714285714286,3.2449647434648803
2026-02-25,1470.0,1509.66,1467.88,1491.66,1466.8,24.86,1.69,36881,5490316149.0,69.18736149505379,1478.1489955809527,1452.7507392168022,25.398256364150484,23.349476358732637,4.097560010835693,1441.846,1596.176874954465,1287.5151250455351,0.2140740064534838,42.86000000000013,48.89428571428573,3.277843859477745
2026-02-26,1486.6,1489.49,1464.67,1466.21,1491.66,-25.45,-1.71,32958,4855471430.0,54.080142067424745,1476.3122270300369,1453.747721497039,22.564505532997828,23.192482193585676,-1.2559533211756957,1447.6035,1596.157314920279,1299.0496850797208,0.2052410275607639,26.99000000000001,42.15714285714288,2.8752458963683836
2026-02-27,1466.99,1476.21,1455.02,1455.02,1466.21,-11.19,-0.76,32160,4697692477.0,58.34672435105067,1473.0364997946465,1453.8419643491102,19.194535445536303,22.3928928439758,-6.396714796878996,1453.3515,1593.0148023833808,1313.6881976166192,0.19219480267971076,21.190000000000055,41.04785714285716,2.8211197882405163
2026-03-02,1450.0,1457.0,1436.66,1440.11,1455.02,-14.91,-1.02,35454,5115063511.0,52.09753287894786,1467.9708844416239,1452.8247818047316,15.146102636892238,20.94353480255909,-11.594864331333703,1458.507,1587.2734657391336,1329.7405342608665,0.1765729828367413,20.339999999999918,38.387857142857165,2.665619788964535
2026-03-03,1440.1,1452.87,1422.13,1426.19,1440.11,-13.92,-0.97,45891,6565381648.0,41.25166062259883,1461.5430560659895,1450.8518350043812,10.691221061608303,18.893072054368933,-16.40370198552126,1462.7165,1580.4806911931148,1344.9523088068852,0.16102121114120857,30.73999999999978,37.025714285714294,2.5961277449508335
2026-03-04,1415.0,1423.0,1392.09,1401.18,1426.19,-25.01,-1.75,48014,6743267103.0,25.57212752525257,1452.2564320558372,1447.1724398188715,5.0839922369657415,16.131256090888296,-22.09452770784511,1465.625,1573.389684870616,1357.860315129384,0.14705628639060614,34.100000000000136,35.22785714285716,2.5141564354941663
2026-03-05,1406.0,1412.96,1395.0,1399.04,1401.18,-2.14,-0.15,30505,4276226062.0,15.431332564943745,1444.0692886626314,1443.6070739063625,0.46221475626884967,12.997447823964407,-25.070466135391115,1469.3925,1560.198211129225,1378.5867888707749,0.1235962632574007,17.960000000000036,32.93928571428574,2.3544205822768283
2026-03-06,1395.0,1407.5,1388.0,1402.0,1399.04,2.96,0.21,29154,4072328833.0,20.03182179793164,1437.597090406842,1440.525068431817,-2.9279780249751184,9.812362654176502,-25.48068135830324,1467.6065,1562.3546675478965,1372.8583324521037,0.1291193075908241,19.5,29.89500000000003,2.132310984308133
2026-03-09,1390.0,1404.9,1383.2,1397.0,1402.0,-5.0,-0.36,37442,5220095639.0,15.152505446623152,1431.3513841904048,1437.3009892887196,-5.949605098314805,6.6599691036782405,-25.21914840398609,1467.4065,1562.7615975150534,1372.0514024849467,0.1299641203920704,21.700000000000045,29.345714285714312,2.1006237856631573
2026-03-10,1404.9,1409.49,1398.0,1401.88,1397.0,4.88,0.35,24626,3457808916.0,19.42728136882141,1426.8173250841887,1434.67721230437,-7.8598872201812355,3.7559978389063455,-23.231770118175163,1466.1505000000002,1564.3654208248506,1367.9355791751498,0.13397658811268068,12.490000000000009,28.20428571428574,2.011890155668512
2026-03-11,1402.99,1405.99,1398.02,1400.0,1401.88,-1.88,-0.13,24457,3425363892.0,19.265892888705693,1422.6915827635444,1432.1085299114536,-9.41694714790924,1.1214088415432284,-21.07671197890494,1462.4045,1564.8356269457115,1359.9733730542887,0.14008590228724188,7.970000000000027,27.48785714285717,1.9634183673469408
2026-03-12,1395.0,1403.95,1391.01,1392.0,1400.0,-8.0,-0.57,27586,3850521717.0,20.437500000000114,1417.9698007999223,1429.1375276957904,-11.1677268958681,-1.336418305939037,-19.662617179858124,1455.7545,1558.3439135248295,1353.1650864751705,0.1409432888922267,12.940000000000055,26.200000000000028,1.8821839080459792
2026-03-13,1392.48,1417.62,1392.0,1413.64,1392.0,21.64,1.55,33608,4738808558.0,30.131972940002328,1417.3036775999342,1427.9895626812875,-10.685885081353263,-3.2063116610218825,-14.959146840662761,1448.6865,1541.4982747237304,1355.8747252762696,0.12813231119877272,25.61999999999989,25.37142857142859,1.7947588191780501
2026-03-16,1420.0,1466.0,1420.0,1460.18,1413.64,46.54,3.29,60086,8711525836.0,48.41155581149825,1423.900034892252,1430.3740395197105,-6.474004627458498,-3.859850254309206,-5.228308746298585,1445.9450000000002,1533.6041469391835,1358.2858530608169,0.12124824518108682,52.3599999999999,24.768571428571427,1.6962683661309856
2026-03-17,1468.0,1498.07,1461.19,1485.0,1460.18,24.82,1.7,49454,7347310632.0,48.40165114716328,1433.3000295242132,1434.4204069626949,-1.1203774384816825,-3.3119556911437016,4.383156505324038,1443.9470000000001,1525.6417868207286,1362.2522131792716,0.11315482745658738,37.88999999999987,24.41357142857141,1.6440115440115428
2026-03-18,1489.0,1496.5,1463.15,1468.8,1485.0,-16.2,-1.09,35551,5239992522.0,50.65045959113966,1438.761563443565,1436.9670434839768,1.794519959588115,-2.2906605609973383,8.170361041170906,1442.147,1519.6765738751556,1364.6174261248443,0.10751965489670003,33.34999999999991,24.867857142857115,1.6930730625583548
2026-03-19,1472.96,1473.0,1446.0,1452.87,1468.8,-15.93,-1.08,30319,4404953481.0,49.47259971544913,1440.9320921445549,1438.1450402629414,2.787051881613479,-1.275118072475175,8.124339908177308,1439.574,1511.6372997769108,1367.5107002230893,0.10011753446076513,27.0,25.282857142857114,1.7402009225090418
2026-03-20,1452.96,1462.5,1439.0,1445.0,1452.87,-7.87,-0.54,26132,3782818260.0,51.24244118095434,1441.5579241223156,1438.652815058279,2.905109064036651,-0.4390726451728098,6.688363418418922,1437.494,1506.1637434023705,1368.8242565976293,0.09554091133927602,23.5,25.508571428571404,1.765299060800789
2026-03-23,1433.33,1435.0,1400.03,1408.07,1445.0,-36.93,-2.56,47256,6669708665.0,45.87807097361236,1436.4059357958056,1436.3874213502584,0.018514445547225478,-0.34755522702880276,0.7321393451520565,1433.6325,1499.6164204894492,1367.6485795105507,0.09205137368112017,44.97000000000003,26.524999999999995,1.8837841868657095
2026-03-24,1416.0,1417.59,1400.18,1407.33,1408.07,-0.74,-0.05,28562,4017694387.0,51.57264869840942,1431.9327149041433,1434.2350197687576,-2.3023048646143707,-0.7385051545459164,-3.1275994201369084,1430.659,1495.7028294010888,1365.6151705989114,0.09092848736294074,17.409999999999854,25.332857142857115,1.8000651689978269
2026-03-25,1410.11,1417.87,1401.01,1410.27,1407.33,2.94,0.21,26093,3677905549.0,52.859980644832675,1428.599989534275,1432.45983311922,-3.8598435849451107,-1.3627728406257553,-4.994141488638711,1426.5895,1485.4545490439566,1367.7244509560435,0.08252556049789594,16.8599999999999,25.25428571428568,1.7907411853251989
2026-03-26,1409.0,1413.9,1400.3,1401.18,1410.27,-9.09,-0.64,23093,3243387502.0,49.797490862392586,1424.381529605925,1430.1428084437223,-5.761278837797363,-2.242474040060077,-7.037609595474572,1423.3380000000002,1480.1360913689707,1366.5399086310297,0.0798097027817293,13.600000000000136,24.832857142857115,1.7722817298888873
